Date,Team A,Team B,Home/Away,Result
02/15/2025,Emmanuel,Colby-Sawyer,Road,T
02/15/2025,Colby-Sawyer,Emmanuel,Road,T
02/15/2025,McDaniel,Bryn Mawr,Road,T
02/15/2025,Bryn Mawr,McDaniel,Road,T
02/15/2025,Wm Paterson,Rutgers-Camden,Road,T
02/15/2025,Rutgers-Camden,Wm Paterson,Road,T
02/15/2025,Worcester St,Salem MA,Road,T
02/15/2025,Salem MA,Worcester St,Road,T
02/15/2025,Anderson IN,Berea,Road,T
02/15/2025,Berea,Anderson IN,Road,T
02/15/2025,Fontbonne,Greenville,Road,T
02/15/2025,Greenville,Fontbonne,Road,T
02/15/2025,Endicott,Hartford,Road,T
02/15/2025,Hartford,Endicott,Road,T
02/15/2025,Cairn,Wilson,Road,T
02/15/2025,Wilson,Cairn,Road,T
02/15/2025,Penn State-Behrend,Pitt-Bradford,Road,T
02/15/2025,Pitt-Bradford,Penn State-Behrend,Road,T
02/15/2025,Westminster MO,Spalding,Road,T
02/15/2025,Spalding,Westminster MO,Road,T
02/15/2025,Franciscan OH,Westminster PA,Road,T
02/15/2025,Westminster PA,Franciscan OH,Road,T
02/15/2025,Wilmington OH,Baldwin Wallace,Road,T
02/15/2025,Baldwin Wallace,Wilmington OH,Road,T
02/15/2025,Merchant Marine,Mt. St. Mary,Road,T
02/15/2025,Mt. St. Mary,Merchant Marine,Road,T
02/15/2025,SW Univ TX,Trinity (Texas),Road,T
02/15/2025,Trinity (Texas),SW Univ TX,Road,T
02/15/2025,Meredith,Brevard,Road,T
02/15/2025,Brevard,Meredith,Road,T
02/15/2025,Augustana,Carroll,Road,T
02/15/2025,Carroll,Augustana,Road,T
02/15/2025,Bethany WV,Grove City,Road,T
02/15/2025,Grove City,Bethany WV,Road,T
02/15/2025,S Virginia,Methodist,Road,T
02/15/2025,Methodist,S Virginia,Road,T
02/15/2025,Montclair St.,Kean,Road,T
02/15/2025,Kean,Montclair St.,Road,T
02/15/2025,Rutgers-Newark,Rowan,Road,T
02/15/2025,Rowan,Rutgers-Newark,Road,T
02/15/2025,Gettysburg,Haverford,Road,T
02/15/2025,Haverford,Gettysburg,Road,T
02/15/2025,Immaculata,Centenary NJ,Road,T
02/15/2025,Centenary NJ,Immaculata,Road,T
02/15/2025,Union NY,St. Lawrence,Road,T
02/15/2025,St. Lawrence,Union NY,Road,T
02/15/2025,Washington & Lee,Shenandoah,Road,T
02/15/2025,Shenandoah,Washington & Lee,Road,T
02/15/2025,MA Dartmouth,S Maine,Road,T
02/15/2025,S Maine,MA Dartmouth,Road,T
02/15/2025,Sage,St. John Fisher,Road,T
02/15/2025,St. John Fisher,Sage,Road,T
02/15/2025,St. Joseph's ME,Mitchell,Road,T
02/15/2025,Mitchell,St. Joseph's ME,Road,T
02/15/2025,Swarthmore,Ursinus,Road,T
02/15/2025,Ursinus,Swarthmore,Road,T
02/15/2025,St. Mary's MN,Carleton,Road,T
02/15/2025,Carleton,St. Mary's MN,Road,T
02/15/2025,Caltech,La Verne,Road,T
02/15/2025,La Verne,Caltech,Road,T
02/15/2025,Calvin,Kalamazoo,Road,T
02/15/2025,Kalamazoo,Calvin,Road,T
02/15/2025,Capital,John Carroll,Road,T
02/15/2025,John Carroll,Capital,Road,T
02/15/2025,Wheaton (IL),Carthage,Road,T
02/15/2025,Carthage,Wheaton (IL),Road,T
02/15/2025,Chatham,Geneva,Road,T
02/15/2025,Geneva,Chatham,Road,T
02/15/2025,Stevenson,Albright,Road,T
02/15/2025,Albright,Stevenson,Road,T
02/15/2025,Christopher Newport,Mary Washington,Road,T
02/15/2025,Mary Washington,Christopher Newport,Road,T
02/15/2025,Ithaca,Clarkson,Road,T
02/15/2025,Clarkson,Ithaca,Road,T
02/15/2025,NE Wesleyan,Coe,Road,T
02/15/2025,Coe,NE Wesleyan,Road,T
02/15/2025,Colby,Wesleyan CT,Road,T
02/15/2025,Wesleyan CT,Colby,Road,T
02/15/2025,New Jersey City,TCNJ,Road,T
02/15/2025,TCNJ,New Jersey City,Road,T
02/15/2025,St. Catherine,Augsburg,Road,T
02/15/2025,Augsburg,St. Catherine,Road,T
02/15/2025,Alfred St.,PSU-Altoona,Road,T
02/15/2025,PSU-Altoona,Alfred St.,Road,T
02/15/2025,St. Norbert,Concordia IL,Road,T
02/15/2025,Concordia IL,St. Norbert,Road,T
02/15/2025,Concordia Moorhead,St. Scholastica,Road,T
02/15/2025,St. Scholastica,Concordia Moorhead,Road,T
02/15/2025,St. Vincent,Allegheny,Road,T
02/15/2025,Allegheny,St. Vincent,Road,T
02/15/2025,Cornell IA,Lawrence,Road,T
02/15/2025,Lawrence,Cornell IA,Road,T
02/15/2025,SUNY New Paltz,Cortland,Road,T
02/15/2025,Cortland,SUNY New Paltz,Road,T
02/15/2025,Covenant,Huntingdon,Road,T
02/15/2025,Huntingdon,Covenant,Road,T
02/15/2025,Northland,Crown MN,Road,T
02/15/2025,Crown MN,Northland,Road,T
02/15/2025,W New England,Curry,Road,T
02/15/2025,Curry,W New England,Road,T
02/15/2025,Denison,Hiram,Road,T
02/15/2025,Hiram,Denison,Road,T
02/15/2025,Lebanon Val,DeSales,Road,T
02/15/2025,DeSales,Lebanon Val,Road,T
02/15/2025,Manchester,Earlham,Road,T
02/15/2025,Earlham,Manchester,Road,T
02/15/2025,Mary Hardin-Baylor,East Texas Baptist,Road,T
02/15/2025,East Texas Baptist,Mary Hardin-Baylor,Road,T
02/15/2025,Castleton,Eastern Connecticut,Road,T
02/15/2025,Eastern Connecticut,Castleton,Road,T
02/15/2025,Eastern Univ,Hood,Road,T
02/15/2025,Hood,Eastern Univ,Road,T
02/15/2025,Wisconsin Lutheran,Edgewood,Road,T
02/15/2025,Edgewood,Wisconsin Lutheran,Road,T
02/15/2025,Randolph-Macon,Ferrum,Road,T
02/15/2025,Ferrum,Randolph-Macon,Road,T
02/15/2025,Geneseo St.,Alfred,Road,T
02/15/2025,Alfred,Geneseo St.,Road,T
02/15/2025,George Fox,Whitworth,Road,T
02/15/2025,Whitworth,George Fox,Road,T
02/15/2025,Peace,Greensboro,Road,T
02/15/2025,Greensboro,Peace,Road,T
02/15/2025,Mt. Union,Heidelberg,Road,T
02/15/2025,Heidelberg,Mt. Union,Road,T
02/15/2025,Bard,Hobart & Smith,Road,T
02/15/2025,Hobart & Smith,Bard,Road,T
02/15/2025,Bridgewater (VA),Hollins,Road,T
02/15/2025,Hollins,Bridgewater (VA),Road,T
02/15/2025,Trine,Hope,Road,T
02/15/2025,Hope,Trine,Road,T
02/15/2025,Brockport St.,Houghton,Road,T
02/15/2025,Houghton,Brockport St.,Road,T
02/15/2025,Husson,ME Farmington,Road,T
02/15/2025,ME Farmington,Husson,Road,T
02/15/2025,Illinois Col,Lake Forest,Road,T
02/15/2025,Lake Forest,Illinois Col,Road,T
02/15/2025,Lakeland,IL Tech,Road,T
02/15/2025,IL Tech,Lakeland,Road,T
02/15/2025,Millikin,Illinois Wesleyan,Road,T
02/15/2025,Illinois Wesleyan,Millikin,Road,T
02/15/2025,Johns Hopkins,Frank & Marsh,Road,T
02/15/2025,Frank & Marsh,Johns Hopkins,Road,T
02/15/2025,N England Col,J&W RI,Road,T
02/15/2025,J&W RI,N England Col,Road,T
02/15/2025,Asbury,Belhaven MS,Road,T
02/15/2025,Belhaven MS,Asbury,Road,T
02/15/2025,Goucher,Juniata,Road,T
02/15/2025,Juniata,Goucher,Road,T
02/15/2025,Keene St.,Western Connecticut,Road,T
02/15/2025,Western Connecticut,Keene St.,Road,T
02/15/2025,Utica,Keuka,Road,T
02/15/2025,Keuka,Utica,Road,T
02/15/2025,Stevens,King's PA,Road,T
02/15/2025,King's PA,Stevens,Road,T
02/15/2025,Piedmont,LaGrange,Road,T
02/15/2025,LaGrange,Piedmont,Road,T
02/15/2025,Norwich,Lasell,Road,T
02/15/2025,Lasell,Norwich,Road,T
02/15/2025,Linfield,Lewis & Clark,Road,T
02/15/2025,Lewis & Clark,Linfield,Road,T
02/15/2025,Moravian,Lycoming,Road,T
02/15/2025,Lycoming,Moravian,Road,T
02/15/2025,NVU-Lyndon,SUNY Cobleskill,Road,T
02/15/2025,SUNY Cobleskill,NVU-Lyndon,Road,T
02/15/2025,Lyon,Blackburn,Road,T
02/15/2025,Blackburn,Lyon,Road,T
02/15/2025,Concordia WI,Aurora,Road,T
02/15/2025,Aurora,Concordia WI,Road,T
02/15/2025,Marian WI,Rockford,Road,T
02/15/2025,Rockford,Marian WI,Road,T
02/15/2025,Marietta,Ohio Northern,Road,T
02/15/2025,Ohio Northern,Marietta,Road,T
02/15/2025,Austin Col,Concordia TX,Road,T
02/15/2025,Concordia TX,Austin Col,Road,T
02/15/2025,MN Morris,Martin Luther,Road,T
02/15/2025,Martin Luther,MN Morris,Road,T
02/15/2025,Albion,Adrian,Road,T
02/15/2025,Adrian,Albion,Home,T
02/15/2025,MIT,Smith,Road,T
02/15/2025,Smith,MIT,Road,T
02/15/2025,VA Wesleyan,Averett,Road,T
02/15/2025,Averett,VA Wesleyan,Road,T
02/15/2025,Dallas Univ,McMurry,Road,T
02/15/2025,McMurry,Dallas Univ,Road,T
02/15/2025,York PA,Messiah,Road,T
02/15/2025,Messiah,York PA,Road,T
02/15/2025,Babson,Springfield,Road,T
02/15/2025,Springfield,Babson,Road,T
02/15/2025,Hamilton,Middlebury,Road,T
02/15/2025,Middlebury,Hamilton,Road,T
02/15/2025,MS Women,Eureka,Road,T
02/15/2025,Eureka,MS Women,Road,T
02/15/2025,Monmouth IL,Ripon,Road,T
02/15/2025,Ripon,Monmouth IL,Road,T
02/15/2025,Muskingum,Otterbein,Road,T
02/15/2025,Otterbein,Muskingum,Road,T
02/15/2025,Elmhurst,North Park,Road,T
02/15/2025,North Park,Elmhurst,Road,T
02/15/2025,Northwestern MN,N Central MN,Road,T
02/15/2025,N Central MN,Northwestern MN,Road,T
02/15/2025,Wittenberg,Oberlin,Road,T
02/15/2025,Oberlin,Wittenberg,Road,T
02/15/2025,Willamette,Pac Lutheran,Road,T
02/15/2025,Pac Lutheran,Willamette,Road,T
02/15/2025,Pacific,Whitman,Road,T
02/15/2025,Whitman,Pacific,Road,T
02/15/2025,St. Elizabeth,PSU-Harrisburg,Road,T
02/15/2025,PSU-Harrisburg,St. Elizabeth,Road,T
02/15/2025,Penn Col Tech,Cedar Crest,Road,T
02/15/2025,Cedar Crest,Penn Col Tech,Road,T
02/15/2025,Alverno,Benedictine IL,Road,T
02/15/2025,Benedictine IL,Alverno,Road,T
02/15/2025,Pitt-Greensburg,Hilbert,Road,T
02/15/2025,Hilbert,Pitt-Greensburg,Road,T
02/15/2025,Plattsburgh St.,SUNY Canton,Road,T
02/15/2025,SUNY Canton,Plattsburgh St.,Road,T
02/15/2025,Plymouth St.,MA Boston,Road,T
02/15/2025,MA Boston,Plymouth St.,Road,T
02/15/2025,Principia,Webster,Road,T
02/15/2025,Webster,Principia,Road,T
02/15/2025,St. Joseph's LI,Purchase,Road,T
02/15/2025,Purchase,St. Joseph's LI,Road,T
02/15/2025,Stockton,Ramapo,Road,T
02/15/2025,Ramapo,Stockton,Road,T
02/15/2025,Occidental,Redlands,Road,T
02/15/2025,Redlands,Occidental,Road,T
02/15/2025,Dean,Rivier,Road,T
02/15/2025,Rivier,Dean,Road,T
02/15/2025,Bethany Luth,UW-Superior,Road,T
02/15/2025,UW-Superior,Bethany Luth,Road,T
02/15/2025,Bluffton,Rose-Hulman,Road,T
02/15/2025,Rose-Hulman,Bluffton,Road,T
02/15/2025,PSU-Berks,Rosemont,Road,T
02/15/2025,Rosemont,PSU-Berks,Road,T
02/15/2025,St. Benedict,Gustavus Adolphus,Road,T
02/15/2025,Gustavus Adolphus,St. Benedict,Road,T
02/15/2025,St. Mary's MD,Lancaster Bib,Road,T
02/15/2025,Lancaster Bib,St. Mary's MD,Road,T
02/15/2025,St. Olaf,Macalester,Road,T
02/15/2025,Macalester,St. Olaf,Road,T
02/15/2025,Salem NC,Pfeiffer,Road,T
02/15/2025,Pfeiffer,Salem NC,Road,T
02/15/2025,Susquehanna,Scranton,Road,T
02/15/2025,Scranton,Susquehanna,Road,T
02/15/2025,Sarah Lawrence,Farmingdale,Road,T
02/15/2025,Farmingdale,Sarah Lawrence,Road,T
02/15/2025,Nichols,U New England,Road,T
02/15/2025,U New England,Nichols,Road,T
02/15/2025,Wartburg,Buena Vista,Road,T
02/15/2025,Buena Vista,Wartburg,Road,T
02/15/2025,Washington MD,Muhlenberg,Road,T
02/15/2025,Muhlenberg,Washington MD,Road,T
02/15/2025,Waynesburg,Washington & Jefferson,Road,T
02/15/2025,Washington & Jefferson,Waynesburg,Road,T
02/15/2025,Wentworth Tech,Suffolk,Road,T
02/15/2025,Suffolk,Wentworth Tech,Road,T
02/15/2025,Bridgewater MA,Fitchburg St.,Road,T
02/15/2025,Fitchburg St.,Bridgewater MA,Road,T
02/15/2025,Whittier,Cal Lutheran,Road,T
02/15/2025,Cal Lutheran,Whittier,Road,T
02/15/2025,Widener,Alvernia,Road,T
02/15/2025,Alvernia,Widener,Road,T
02/15/2025,Elizabethtown,Wilkes,Road,T
02/15/2025,Wilkes,Elizabethtown,Road,T
02/15/2025,Amherst,Williams,Road,T
02/15/2025,Williams,Amherst,Road,T
02/15/2025,UW-Oshkosh,UW-La Crosse,Road,T
02/15/2025,UW-La Crosse,UW-Oshkosh,Road,T
02/15/2025,UW-Whitewater,UW-River Falls,Road,T
02/15/2025,UW-River Falls,UW-Whitewater,Road,T
02/15/2025,UW-Stevens Point,UW-Eau Claire,Road,T
02/15/2025,UW-Eau Claire,UW-Stevens Point,Road,T
02/15/2025,UW-Platteville,UW-Stout,Road,T
02/15/2025,UW-Stout,UW-Platteville,Road,T
02/15/2025,Gallaudet,Bryn Athyn,Road,T
02/15/2025,Bryn Athyn,Gallaudet,Road,T
02/16/2025,Dallas Univ,Concordia TX,Road,T
02/16/2025,Concordia TX,Dallas Univ,Road,T
02/16/2025,Brandeis,Emory,Road,T
02/16/2025,Emory,Brandeis,Road,T
02/16/2025,Chicago,Case Western,Road,T
02/16/2025,Case Western,Chicago,Road,T
02/16/2025,St. Thomas TX,Centenary,Road,T
02/16/2025,Centenary,St. Thomas TX,Road,T
02/16/2025,Austin Col,McMurry,Road,T
02/16/2025,McMurry,Austin Col,Road,T
02/16/2025,Millsaps,Berry,Road,T
02/16/2025,Berry,Millsaps,Road,T
02/16/2025,Centre,Rhodes,Road,T
02/16/2025,Rhodes,Centre,Road,T
02/16/2025,NYU,Rochester,Road,T
02/16/2025,Rochester,NYU,Road,T
02/16/2025,Sewanee,Hendrix,Road,T
02/16/2025,Hendrix,Sewanee,Road,T
02/16/2025,Tufts,Bates,Road,T
02/16/2025,Bates,Tufts,Road,T
02/16/2025,Colorado Col,Univ Ozarks,Road,T
02/16/2025,Univ Ozarks,Colorado Col,Road,T
02/16/2025,WashU,Carnegie Mellon,Road,T
02/16/2025,Carnegie Mellon,WashU,Road,T
02/16/2025,Yeshiva,Manhattanville,Road,T
02/16/2025,Manhattanville,Yeshiva,Road,T
02/17/2025,VA Wesleyan,Salisbury,Road,T
02/17/2025,Salisbury,VA Wesleyan,Road,T
02/18/2025,Sage,Hartwick,Road,T
02/18/2025,Hartwick,Sage,Road,T
02/18/2025,Hood,Alvernia,Road,T
02/18/2025,Alvernia,Hood,Road,T
02/18/2025,York NY,Hunter,Road,T
02/18/2025,Hunter,York NY,Road,T
02/18/2025,Agnes Scott,Huntingdon,Road,T
02/18/2025,Huntingdon,Agnes Scott,Road,T
02/18/2025,Marywood,Immaculata,Road,T
02/18/2025,Immaculata,Marywood,Road,T
02/18/2025,St. John Fisher,Nazareth,Road,T
02/18/2025,Nazareth,St. John Fisher,Road,T
02/18/2025,Colby-Sawyer,Regis MA,Road,T
02/18/2025,Regis MA,Colby-Sawyer,Road,T
02/18/2025,Anna Maria,Elms,Road,T
02/18/2025,Elms,Anna Maria,Road,T
02/18/2025,Stevens,Delaware Val,Road,T
02/18/2025,Delaware Val,Stevens,Road,T
02/18/2025,Emmanuel,N England Col,Road,T
02/18/2025,N England Col,Emmanuel,Road,T
02/18/2025,FDU Madison,Arcadia,Road,T
02/18/2025,Arcadia,FDU Madison,Road,T
02/18/2025,St. Joseph CT,Lasell,Road,T
02/18/2025,Lasell,St. Joseph CT,Road,T
02/18/2025,Brevard,Pfeiffer,Road,T
02/18/2025,Pfeiffer,Brevard,Road,T
02/18/2025,John Jay,Medgar Evers,Road,T
02/18/2025,Medgar Evers,John Jay,Road,T
02/18/2025,Methodist,Meredith,Road,T
02/18/2025,Meredith,Methodist,Road,T
02/18/2025,Utica,SUNYIT,Road,T
02/18/2025,SUNYIT,Utica,Road,T
02/18/2025,Eastern Univ,Albright,Road,T
02/18/2025,Albright,Eastern Univ,Road,T
02/18/2025,Alfred,Houghton,Road,T
02/18/2025,Houghton,Alfred,Road,T
02/18/2025,Maryville TN,Covenant,Road,T
02/18/2025,Covenant,Maryville TN,Road,T
02/18/2025,Misericordia,DeSales,Road,T
02/18/2025,DeSales,Misericordia,Road,T
02/18/2025,Geneseo St.,Brockport St.,Road,T
02/18/2025,Brockport St.,Geneseo St.,Road,T
02/18/2025,S Virginia,Greensboro,Road,T
02/18/2025,Greensboro,S Virginia,Road,T
02/18/2025,Gwynedd-Mercy,Centenary NJ,Road,T
02/18/2025,Centenary NJ,Gwynedd-Mercy,Road,T
02/18/2025,J&W RI,Dean,Road,T
02/18/2025,Dean,J&W RI,Road,T
02/18/2025,Elmira,Keuka,Road,T
02/18/2025,Keuka,Elmira,Road,T
02/18/2025,King's PA,Lebanon Val,Road,T
02/18/2025,Lebanon Val,King's PA,Road,T
02/18/2025,Concordia TX,McMurry,Road,T
02/18/2025,McMurry,Concordia TX,Road,T
02/18/2025,Messiah,Stevenson,Road,T
02/18/2025,Stevenson,Messiah,Road,T
02/18/2025,Neumann,Marymount,Road,T
02/18/2025,Marymount,Neumann,Road,T
02/18/2025,Lehman,Baruch,Road,T
02/18/2025,Baruch,Lehman,Road,T
02/18/2025,NC Wesleyan,Peace,Road,T
02/18/2025,Peace,NC Wesleyan,Road,T
02/18/2025,Norwich,St. Joseph's ME,Road,T
02/18/2025,St. Joseph's ME,Norwich,Road,T
02/18/2025,Principia,Westminster MO,Road,T
02/18/2025,Westminster MO,Principia,Road,T
02/18/2025,Rivier,Mitchell,Road,T
02/18/2025,Mitchell,Rivier,Road,T
02/18/2025,LaGrange,Wesleyan GA,Road,T
02/18/2025,Wesleyan GA,LaGrange,Road,T
02/18/2025,Whitworth,Whitman,Road,T
02/18/2025,Whitman,Whitworth,Road,T
02/18/2025,Brooklyn Col,City Col NY,Road,T
02/18/2025,City Col NY,Brooklyn Col,Road,T
02/18/2025,York PA,Widener,Road,T
02/18/2025,Widener,York PA,Road,T
02/19/2025,Cal Lutheran,Claremont-Mudd-Scripps,Road,T
02/19/2025,Claremont-Mudd-Scripps,Cal Lutheran,Road,T
02/19/2025,Albion,St. Mary's IN,Road,T
02/19/2025,St. Mary's IN,Albion,Road,T
02/19/2025,Kalamazoo,Alma,Road,T
02/19/2025,Alma,Kalamazoo,Road,T
02/19/2025,Drew,Elizabethtown,Road,T
02/19/2025,Elizabethtown,Drew,Road,T
02/19/2025,Frank & Marsh,Dickinson,Road,T
02/19/2025,Dickinson,Frank & Marsh,Road,T
02/19/2025,Manchester,Franklin,Road,T
02/19/2025,Franklin,Manchester,Road,T
02/19/2025,Hanover,Transylvania,Road,T
02/19/2025,Transylvania,Hanover,Road,T
02/19/2025,Wooster,Kenyon,Road,T
02/19/2025,Kenyon,Wooster,Road,T
02/19/2025,Luther,Loras,Road,T
02/19/2025,Loras,Luther,Road,T
02/19/2025,Randolph Col,Lynchburg,Road,T
02/19/2025,Lynchburg,Randolph Col,Road,T
02/19/2025,Occidental,Pomona-Pitzer,Road,T
02/19/2025,Pomona-Pitzer,Occidental,Road,T
02/19/2025,Shenandoah,Randolph-Macon,Road,T
02/19/2025,Randolph-Macon,Shenandoah,Road,T
02/19/2025,Rowan,Stockton,Road,T
02/19/2025,Stockton,Rowan,Road,T
02/19/2025,Roger Williams,Endicott,Road,T
02/19/2025,Endicott,Roger Williams,Road,T
02/19/2025,Bethel,St. Scholastica,Road,T
02/19/2025,St. Scholastica,Bethel,Road,T
02/19/2025,St. Mary's MN,St. Olaf,Road,T
02/19/2025,St. Olaf,St. Mary's MN,Road,T
02/19/2025,W New England,Gordon,Road,T
02/19/2025,Gordon,W New England,Road,T
02/19/2025,Carroll,North Park,Road,T
02/19/2025,North Park,Carroll,Road,T
02/19/2025,DePauw,Ohio Wesleyan,Road,T
02/19/2025,Ohio Wesleyan,DePauw,Road,T
02/19/2025,Trine,Olivet MI,Road,T
02/19/2025,Olivet MI,Trine,Road,T
02/19/2025,Castleton,MA Boston,Road,T
02/19/2025,MA Boston,Castleton,Road,T
02/19/2025,Washington & Lee,E Mennonite,Road,T
02/19/2025,E Mennonite,Washington & Lee,Road,T
02/19/2025,Emerson,Smith,Road,T
02/19/2025,Smith,Emerson,Road,T
02/19/2025,Wellesley,WPI,Road,T
02/19/2025,WPI,Wellesley,Road,T
02/19/2025,Gettysburg,McDaniel,Road,T
02/19/2025,McDaniel,Gettysburg,Road,T
02/19/2025,Wheaton MA,MIT,Road,T
02/19/2025,MIT,Wheaton MA,Road,T
02/19/2025,UW-Whitewater,UW-Platteville,Road,T
02/19/2025,UW-Platteville,UW-Whitewater,Road,T
02/19/2025,Suffolk,Hartford,Road,T
02/19/2025,Hartford,Suffolk,Road,T
02/19/2025,Pitt-Bradford,PSU-Altoona,Road,T
02/19/2025,PSU-Altoona,Pitt-Bradford,Road,T
02/19/2025,Capital,Wilmington OH,Road,T
02/19/2025,Wilmington OH,Capital,Road,T
02/19/2025,Goucher,Catholic,Road,T
02/19/2025,Catholic,Goucher,Road,T
02/19/2025,Berea,Mt. St. Joseph,Road,T
02/19/2025,Mt. St. Joseph,Berea,Road,T
02/19/2025,St. Joseph's NY,Sarah Lawrence,Road,T
02/19/2025,Sarah Lawrence,St. Joseph's NY,Road,T
02/19/2025,Mt. Union,Baldwin Wallace,Road,T
02/19/2025,Baldwin Wallace,Mt. Union,Road,T
02/19/2025,Bethany WV,St. Vincent,Road,T
02/19/2025,St. Vincent,Bethany WV,Road,T
02/19/2025,Bryn Mawr,Swarthmore,Road,T
02/19/2025,Swarthmore,Bryn Mawr,Road,T
02/19/2025,NE Wesleyan,Central IA,Road,T
02/19/2025,Central IA,NE Wesleyan,Road,T
02/19/2025,Ursinus,Muhlenberg,Road,T
02/19/2025,Muhlenberg,Ursinus,Road,T
02/19/2025,Eureka,Fontbonne,Road,T
02/19/2025,Fontbonne,Eureka,Road,T
02/19/2025,Fitchburg St.,Salem MA,Road,T
02/19/2025,Salem MA,Fitchburg St.,Road,T
02/19/2025,Kean,Rutgers-Newark,Road,T
02/19/2025,Rutgers-Newark,Kean,Road,T
02/19/2025,Rutgers-Camden,New Jersey City,Road,T
02/19/2025,New Jersey City,Rutgers-Camden,Road,T
02/19/2025,St. Norbert,Alverno,Road,T
02/19/2025,Alverno,St. Norbert,Road,T
02/19/2025,Coast Guard,Salve Regina,Road,T
02/19/2025,Salve Regina,Coast Guard,Road,T
02/19/2025,Mt. St. Vincent,Merchant Marine,Road,T
02/19/2025,Merchant Marine,Mt. St. Vincent,Road,T
02/19/2025,Gustavus Adolphus,Carleton,Road,T
02/19/2025,Carleton,Gustavus Adolphus,Road,T
02/19/2025,Whittier,Caltech,Road,T
02/19/2025,Caltech,Whittier,Road,T
02/19/2025,Carthage,Elmhurst,Road,T
02/19/2025,Elmhurst,Carthage,Road,T
02/19/2025,Redlands,Chapman,Road,T
02/19/2025,Chapman,Redlands,Road,T
02/19/2025,Dubuque,Coe,Road,T
02/19/2025,Coe,Dubuque,Road,T
02/19/2025,TCNJ,Montclair St.,Road,T
02/19/2025,Montclair St.,TCNJ,Road,T
02/19/2025,Hamline,St. Catherine,Road,T
02/19/2025,St. Catherine,Hamline,Road,T
02/19/2025,Penn State-Behrend,Alfred St.,Road,T
02/19/2025,Alfred St.,Penn State-Behrend,Road,T
02/19/2025,IL Tech,Concordia IL,Road,T
02/19/2025,Concordia IL,IL Tech,Road,T
02/19/2025,Concordia Moorhead,Macalester,Road,T
02/19/2025,Macalester,Concordia Moorhead,Road,T
02/19/2025,Crown MN,UW-Superior,Road,T
02/19/2025,UW-Superior,Crown MN,Road,T
02/19/2025,Curry,U New England,Road,T
02/19/2025,U New England,Curry,Road,T
02/19/2025,Wittenberg,Denison,Road,T
02/19/2025,Denison,Wittenberg,Road,T
02/19/2025,Dominican IL,Edgewood,Road,T
02/19/2025,Edgewood,Dominican IL,Road,T
02/19/2025,Rose-Hulman,Earlham,Road,T
02/19/2025,Earlham,Rose-Hulman,Road,T
02/19/2025,Rhode Island College,Eastern Connecticut,Road,T
02/19/2025,Eastern Connecticut,Rhode Island College,Road,T
02/19/2025,Ferrum,Hollins,Road,T
02/19/2025,Hollins,Ferrum,Road,T
02/19/2025,Worcester St,Framingham St.,Road,T
02/19/2025,Framingham St.,Worcester St,Road,T
02/19/2025,Grove City,Geneva,Road,T
02/19/2025,Geneva,Grove City,Road,T
02/19/2025,Beloit,Grinnell,Road,T
02/19/2025,Grinnell,Beloit,Road,T
02/19/2025,Heidelberg,John Carroll,Road,T
02/19/2025,John Carroll,Heidelberg,Road,T
02/19/2025,Hope,Adrian,Road,T
02/19/2025,Adrian,Hope,Home,T
02/19/2025,Knox,Illinois Col,Road,T
02/19/2025,Illinois Col,Knox,Road,T
02/19/2025,Illinois Wesleyan,N Central IL,Road,T
02/19/2025,N Central IL,Illinois Wesleyan,Road,T
02/19/2025,Juniata,Susquehanna,Road,T
02/19/2025,Susquehanna,Juniata,Road,T
02/19/2025,MA Dartmouth,Keene St.,Road,T
02/19/2025,Keene St.,MA Dartmouth,Road,T
02/19/2025,Ripon,Lake Forest,Road,T
02/19/2025,Lake Forest,Ripon,Road,T
02/19/2025,Aurora,Lakeland,Road,T
02/19/2025,Lakeland,Aurora,Road,T
02/19/2025,Augsburg,St. Benedict,Road,T
02/19/2025,St. Benedict,Augsburg,Road,T
02/19/2025,Lycoming,Scranton,Road,T
02/19/2025,Scranton,Lycoming,Road,T
02/19/2025,Marian WI,Milwaukee Eng,Road,T
02/19/2025,Milwaukee Eng,Marian WI,Road,T
02/19/2025,Muskingum,Marietta,Road,T
02/19/2025,Marietta,Muskingum,Road,T
02/19/2025,Martin Luther,N Central MN,Road,T
02/19/2025,N Central MN,Martin Luther,Road,T
02/19/2025,Babson,Mt. Holyoke,Road,T
02/19/2025,Mt. Holyoke,Babson,Road,T
02/19/2025,Millikin,Wheaton (IL),Road,T
02/19/2025,Wheaton (IL),Millikin,Road,T
02/19/2025,Cornell IA,Monmouth IL,Road,T
02/19/2025,Monmouth IL,Cornell IA,Road,T
02/19/2025,Moravian,Wilkes,Road,T
02/19/2025,Wilkes,Moravian,Road,T
02/19/2025,Pitt-Greensburg,Mt. Aloysius,Road,T
02/19/2025,Mt. Aloysius,Pitt-Greensburg,Road,T
02/19/2025,Manhattanville,Mt. St. Mary,Road,T
02/19/2025,Mt. St. Mary,Manhattanville,Road,T
02/19/2025,Northland,Northwestern MN,Road,T
02/19/2025,Northwestern MN,Northland,Road,T
02/19/2025,Hiram,Oberlin,Road,T
02/19/2025,Oberlin,Hiram,Road,T
02/19/2025,Otterbein,Ohio Northern,Road,T
02/19/2025,Ohio Northern,Otterbein,Road,T
02/19/2025,Benedictine IL,Rockford,Road,T
02/19/2025,Rockford,Benedictine IL,Road,T
02/19/2025,S Maine,Plymouth St.,Road,T
02/19/2025,Plymouth St.,S Maine,Road,T
