simulation_number,team_name,wins,losses,npi_rank,got_auto_bid,got_at_large,made_tournament,made_top_4,made_top_8,made_top_16
9,Grinnell,17,8,51.74979186503774,False,False,False,False,False,False
9,Grove City,16,11,50.10694657129015,False,False,False,False,False,False
9,Guilford,15,11,52.81678586985147,False,False,False,False,False,False
9,Gustavus Adolphus,26,1,65.29736355331194,True,False,True,True,True,True
9,Gwynedd-Mercy,5,19,44.26871204715147,False,False,False,False,False,False
9,Hamilton,15,9,56.30792581017033,False,False,False,False,False,False
9,Hamline,20,8,56.44081210286311,False,False,False,False,False,False
9,Hanover,19,8,55.861933914906466,False,False,False,False,False,False
9,Hardin-Simmons,19,6,57.24438612076657,False,False,False,False,False,False
9,Hartford,10,16,48.703676088585546,False,False,False,False,False,False
9,Hartwick,6,18,43.85540327599686,False,False,False,False,False,False
9,Haverford,10,14,49.25431545387975,False,False,False,False,False,False
9,Heidelberg,3,22,41.72615838090108,False,False,False,False,False,False
9,Hendrix,8,17,44.65632737467587,False,False,False,False,False,False
9,Hilbert,2,21,37.008199567435774,False,False,False,False,False,False
9,Hiram,11,15,46.28335549136043,False,False,False,False,False,False
9,Hobart & Smith,3,22,42.89898296513134,False,False,False,False,False,False
9,Hollins,8,12,47.91430130926096,False,False,False,False,False,False
9,Hood,7,17,46.45283657454027,False,False,False,False,False,False
9,Hope,22,5,58.01851121753337,False,True,True,False,False,False
9,Houghton,17,9,51.19814577453391,False,False,False,False,False,False
9,Howard Payne,4,20,42.69504932339608,False,False,False,False,False,False
9,Hunter,21,5,53.39574917209127,True,False,True,False,False,False
9,Huntingdon,11,15,46.010152371537934,False,False,False,False,False,False
9,Husson,13,12,50.02335461134671,False,False,False,False,False,False
9,IL Tech,10,14,45.35734014218696,False,False,False,False,False,False
9,Illinois Wesleyan,25,2,64.01528701766695,False,True,True,False,False,True
9,Illinois Col,10,15,47.1937986938938,False,False,False,False,False,False
9,Immaculata,22,3,56.93283544983092,True,False,True,False,False,False
9,Ithaca,18,8,55.56954180986953,False,False,False,False,False,False
9,J&W RI,23,3,56.855703881550305,False,False,False,False,False,False
9,John Carroll,19,7,57.08189814082994,False,False,False,False,False,False
9,John Jay,12,15,46.13705795132526,False,False,False,False,False,False
9,Johns Hopkins,21,4,61.63089114407654,False,True,True,False,False,False
9,Juniata,10,15,48.34858893437959,False,False,False,False,False,False
9,Kalamazoo,9,16,45.894769213755275,False,False,False,False,False,False
9,Kean,13,14,49.72578719114809,False,False,False,False,False,False
9,Keene St.,13,14,49.93949357512656,False,False,False,False,False,False
9,Kenyon,1,22,36.88679660590141,False,False,False,False,False,False
9,Keuka,5,20,41.27351400764068,False,False,False,False,False,False
9,Keystone,13,10,46.19579448918139,False,False,False,False,False,False
9,King's PA,8,16,44.89373959042246,False,False,False,False,False,False
9,Knox,15,11,51.92861219677058,False,False,False,False,False,False
9,La Roche,18,6,53.09667572565147,False,False,False,False,False,False
9,La Verne,6,17,46.55080896047432,False,False,False,False,False,False
9,LaGrange,12,11,47.55320060289612,False,False,False,False,False,False
9,Lake Forest,4,21,42.18932033413136,False,False,False,False,False,False
9,Lakeland,12,14,46.98448731156495,False,False,False,False,False,False
9,Lancaster Bib,9,14,43.955716546555216,False,False,False,False,False,False
9,Lasell,10,15,47.11159057208081,False,False,False,False,False,False
9,Lawrence,19,8,53.33673235838936,False,False,False,False,False,False
9,LeTourneau,6,16,45.40581576313834,False,False,False,False,False,False
9,Lebanon Val,21,5,55.73239606328574,True,False,True,False,False,False
9,Lehman,11,15,44.0513707340433,False,False,False,False,False,False
9,Lesley,8,16,40.1911858522286,False,False,False,False,False,False
9,Lewis & Clark,5,14,46.30227917491418,False,False,False,False,False,False
9,Linfield,16,7,55.44226599417764,False,False,False,False,False,False
9,Loras,9,16,49.21577299018225,False,False,False,False,False,False
9,Luther,20,8,55.08722676673566,True,False,True,False,False,False
9,Lycoming,4,21,41.94748439665113,False,False,False,False,False,False
9,Lynchburg,10,14,49.552627160071275,False,False,False,False,False,False
9,Lyon,8,16,44.07612928252706,False,False,False,False,False,False
9,Mary Hardin-Baylor,17,7,57.26685076812982,False,False,False,False,False,False
9,MA Boston,10,16,48.160967078250565,False,False,False,False,False,False
9,MA Dartmouth,22,5,59.2481678845143,False,True,True,False,False,False
9,Macalester,12,13,51.342604418595556,False,False,False,False,False,False
9,Manchester,8,16,47.307482540527594,False,False,False,False,False,False
9,Manhattanville,18,8,51.25629631967451,False,False,False,False,False,False
9,Maranatha Bap,0,11,25.930676792134996,False,False,False,False,False,False
9,Marian WI,7,18,44.10606672791077,False,False,False,False,False,False
9,Marietta,15,11,53.48637186444697,False,False,False,False,False,False
9,Martin Luther,16,10,47.77574271730419,False,False,False,False,False,False
9,Mary Washington,10,17,50.421179004353434,False,False,False,False,False,False
9,Marymount,10,15,50.67847912529884,False,False,False,False,False,False
9,Maryville TN,11,15,46.18125502325267,False,False,False,False,False,False
9,Marywood,12,14,47.12380611543426,False,False,False,False,False,False
9,McDaniel,17,9,55.129067518369624,False,False,False,False,False,False
9,McMurry,21,4,59.538612093121436,False,True,True,False,False,False
9,ME Farmington,8,13,44.84905121890464,False,False,False,False,False,False
9,ME Maritime,22,4,57.75110326812131,True,False,True,False,False,False
9,ME Presque Isle,3,14,39.03619333833605,False,False,False,False,False,False
9,Medgar Evers,3,18,39.22273922572899,False,False,False,False,False,False
9,Merchant Marine,25,2,59.186745691554165,False,True,True,False,False,False
9,Meredith,7,15,43.88481387553888,False,False,False,False,False,False
9,Messiah,25,2,60.981463983657996,True,False,True,False,False,False
9,Methodist,14,10,49.416747698097595,False,False,False,False,False,False
9,Middlebury,15,10,56.28978441621571,False,False,False,False,False,False
9,Millikin,9,18,49.76263897923561,False,False,False,False,False,False
9,Millsaps,23,4,56.72541711297018,True,False,True,False,False,False
9,Milwaukee Eng,15,12,50.86136019917691,False,False,False,False,False,False
9,Misericordia,6,19,44.33655390349004,False,False,False,False,False,False
9,MIT,11,15,52.12271955865576,False,False,False,False,False,False
9,Mitchell,2,18,39.74835251039241,False,False,False,False,False,False
9,MN Morris,9,10,46.31878412994437,False,False,False,False,False,False
9,Monmouth IL,5,20,42.857708402351605,False,False,False,False,False,False
9,Montclair St.,21,5,55.85290260602564,False,False,False,False,False,False
9,Moravian,6,19,45.340667952046616,False,False,False,False,False,False
9,Morrisville St.,6,19,44.51356198266747,False,False,False,False,False,False
9,MS Women,8,17,43.715076545843736,False,False,False,False,False,False
9,Mt. Aloysius,15,10,49.296634170107616,False,False,False,False,False,False
9,Mt. Holyoke,4,21,40.37548268807141,False,False,False,False,False,False
9,Mt. Mary,6,11,39.167357942503244,False,False,False,False,False,False
9,Mt. St. Joseph,20,8,55.91240203943983,False,False,False,False,False,False
9,Mt. St. Mary,18,10,52.12076434580283,True,False,True,False,False,False
9,Mt. St. Vincent,15,12,48.92465253484953,False,False,False,False,False,False
9,Mt. Union,12,13,50.54637422079831,False,False,False,False,False,False
9,Muhlenberg,15,10,52.27644752000806,False,False,False,False,False,False
9,Muskingum,3,21,43.628468591385165,False,False,False,False,False,False
9,N Central IL,10,15,50.25120390038289,False,False,False,False,False,False
9,N Central MN,4,21,39.54372179204424,False,False,False,False,False,False
9,N England Col,10,15,45.014984967966654,False,False,False,False,False,False
9,Nazareth,20,7,54.77508112586491,False,False,False,False,False,False
9,NC Wesleyan,17,9,51.42180144293567,False,False,False,False,False,False
9,NE Wesleyan,2,21,41.78678860832923,False,False,False,False,False,False
9,Neumann,14,10,51.29358346098189,False,False,False,False,False,False
9,Nichols,13,12,50.032971439946415,False,False,False,False,False,False
9,New Jersey City,10,16,49.00852200543255,False,False,False,False,False,False
9,North Park,3,22,42.998586367615246,False,False,False,False,False,False
9,Northland,0,21,31.10917529345524,False,False,False,False,False,False
9,Northwestern MN,19,8,51.36970241470147,True,False,True,False,False,False
9,Norwich,10,14,46.29721541432846,False,False,False,False,False,False
9,Notre Dame MD,12,13,46.44970486642691,False,False,False,False,False,False
9,NVU-Johnson,2,18,35.17081761164707,False,False,False,False,False,False
9,NVU-Lyndon,8,14,41.95877684198124,False,False,False,False,False,False
9,NYU,25,0,68.23922185902657,True,False,True,True,True,True
9,Oberlin,14,12,51.86528505297668,False,False,False,False,False,False
9,Occidental,9,11,50.04599337616095,False,False,False,False,False,False
9,Oglethorpe,14,12,50.12457224798031,False,False,False,False,False,False
9,Ohio Northern,18,8,57.12067450884774,False,False,False,False,False,False
9,Ohio Wesleyan,25,2,62.53074721095606,True,False,True,False,False,True
9,Old Westbury,0,25,30.173219109576962,False,False,False,False,False,False
9,Olivet MI,5,20,43.37880506841264,False,False,False,False,False,False
9,Oswego St.,17,10,53.21261824089126,False,False,False,False,False,False
9,Otterbein,13,14,52.513821026376945,False,False,False,False,False,False
9,Pac Lutheran,6,15,47.587698399280995,False,False,False,False,False,False
9,Pacific,10,14,50.154153193719004,False,False,False,False,False,False
9,Peace,4,20,40.650190064409166,False,False,False,False,False,False
9,Penn Col Tech,13,11,47.49493327304663,False,False,False,False,False,False
9,Pfeiffer,9,10,46.7206042417401,False,False,False,False,False,False
9,Piedmont,19,8,53.14469490237815,False,False,False,False,False,False
9,Pitt-Bradford,3,17,39.29593092876657,False,False,False,False,False,False
9,Pitt-Greensburg,3,19,37.3228239343892,False,False,False,False,False,False
9,Plattsburgh St.,14,12,50.87251019537963,False,False,False,False,False,False
9,Plymouth St.,5,20,42.33328150634444,False,False,False,False,False,False
9,Pomona-Pitzer,14,13,51.68761932721574,False,False,False,False,False,False
9,Principia,13,12,48.66685925181856,False,False,False,False,False,False
9,PSU-Abington,16,8,50.14291879250709,False,False,False,False,False,False
9,PSU-Altoona,13,11,48.38076224184276,False,False,False,False,False,False
9,Penn State-Behrend,20,5,55.09526046020212,True,False,True,False,False,False
9,PSU-Berks,3,20,39.21301799378069,False,False,False,False,False,False
9,PSU-Harrisburg,18,9,51.85929108149876,False,False,False,False,False,False
9,Puget Sound,11,13,52.32027443243825,False,False,False,False,False,False
9,Purchase,5,20,39.728340861120124,False,False,False,False,False,False
9,Stockton,11,14,47.96773257032075,False,False,False,False,False,False
9,Ramapo,3,22,41.479477453960556,False,False,False,False,False,False
9,Randolph Col,10,14,49.49800449003911,False,False,False,False,False,False
9,Randolph-Macon,25,2,63.033981999460515,False,True,True,False,False,True
9,Redlands,15,13,52.70036589225595,False,False,False,False,False,False
9,Regis MA,6,19,44.0367209428982,False,False,False,False,False,False
9,Rensselaer,11,14,48.41079178939979,False,False,False,False,False,False
9,Rhodes,6,18,46.585043520364735,False,False,False,False,False,False
9,Rhode Island College,19,7,57.65253129936162,False,False,False,False,False,False
9,Ripon,23,4,58.31256247406169,True,False,True,False,False,False
9,Rivier,15,11,51.49161223422076,False,False,False,False,False,False
9,Roanoke,13,13,51.48625539624833,False,False,False,False,False,False
9,Rochester,13,12,55.36085845765342,False,False,False,False,False,False
9,Rochester Tech,16,12,52.98837803748118,False,False,False,False,False,False
9,Rockford,5,17,43.22885367190419,False,False,False,False,False,False
9,Roger Williams,18,9,56.07613405589005,False,False,False,False,False,False
9,Rose-Hulman,12,13,50.968766338347905,False,False,False,False,False,False
9,Rosemont,2,22,37.279003726125325,False,False,False,False,False,False
9,Rowan,17,9,52.87900737468265,False,False,False,False,False,False
9,Sage,11,15,47.831323966257415,False,False,False,False,False,False
9,Rutgers-Camden,8,16,45.033377531960774,False,False,False,False,False,False
9,Rutgers-Newark,3,22,39.68163118713474,False,False,False,False,False,False
9,S Maine,19,9,54.879475393087276,True,False,True,False,False,False
9,S Virginia,26,2,60.036156878508834,True,False,True,False,False,False
9,Salem MA,16,13,51.39813700507772,False,False,False,False,False,False
9,Salem NC,1,19,35.53674512959176,False,False,False,False,False,False
9,Salisbury,11,14,50.05719018958437,False,False,False,False,False,False
9,Salve Regina,15,11,53.23114637336703,False,False,False,False,False,False
9,Sarah Lawrence,6,20,41.42168497507589,False,False,False,False,False,False
9,Schreiner,5,17,45.848909649180406,False,False,False,False,False,False
9,Scranton,24,2,64.49095705767849,False,True,True,False,True,True
9,Sewanee,11,15,47.656997041937345,False,False,False,False,False,False
9,Shenandoah,19,9,56.22971546584424,True,False,True,False,False,False
9,Simpson (Iowa),14,11,52.76115323930143,False,False,False,False,False,False
9,Skidmore,15,12,52.99268080484424,False,False,False,False,False,False
9,Smith,26,2,63.37348161059029,True,False,True,False,False,True
9,Spalding,10,16,45.58024672460516,False,False,False,False,False,False
9,Springfield,17,11,56.323190844892714,False,False,False,False,False,False
9,St. Benedict,17,10,54.81353893323806,False,False,False,False,False,False
9,St. Catherine,13,12,52.3098551030073,False,False,False,False,False,False
9,St. Elizabeth,13,12,47.082417074484,False,False,False,False,False,False
9,St. John Fisher,19,8,55.395694311260996,False,False,False,False,False,False
9,St. Joseph CT,17,9,53.53770675455135,False,False,False,False,False,False
9,St. Joseph's LI,18,10,51.110994550596494,False,False,False,False,False,False
9,St. Joseph's ME,21,6,56.72214083545685,True,False,True,False,False,False
9,St. Joseph's NY,9,16,44.471933386736474,False,False,False,False,False,False
9,St. Lawrence,16,10,52.59878386470261,False,False,False,False,False,False
9,St. Mary's IN,6,18,45.15741375520892,False,False,False,False,False,False
9,St. Mary's MD,20,8,50.94920001673885,False,False,False,False,False,False
9,St. Mary's MN,13,12,51.98127959972544,False,False,False,False,False,False
9,St. Norbert,23,4,58.164306521815,True,False,True,False,False,False
9,St. Olaf,7,18,46.20716435644464,False,False,False,False,False,False
9,St. Scholastica,12,13,50.6338006531368,False,False,False,False,False,False
9,St. Thomas TX,15,8,53.642946313573574,False,False,False,False,False,False
9,St. Vincent,13,13,48.56240925634545,False,False,False,False,False,False
9,Stevens,17,9,52.80051527817216,False,False,False,False,False,False
9,Stevenson,9,16,48.18311227614722,False,False,False,False,False,False
9,Suffolk,13,13,51.26607661054485,False,False,False,False,False,False
9,SUNY Canton,15,11,51.03191637843357,False,False,False,False,False,False
9,SUNY Cobleskill,23,5,54.66634896518419,False,False,False,False,False,False
9,SUNY Delhi,0,22,28.136257804423725,False,False,False,False,False,False
9,SUNY Fredonia,8,15,46.3304015875693,False,False,False,False,False,False
9,SUNY New Paltz,17,10,54.00602398425534,False,False,False,False,False,False
9,SUNY Oneonta,11,15,48.89211291749833,False,False,False,False,False,False
9,SUNY Potsdam,9,15,47.0046294759913,False,False,False,False,False,False
9,SUNYIT,6,19,44.205377639279,False,False,False,False,False,False
9,Susquehanna,15,11,52.63576689122733,False,False,False,False,False,False
9,SW Univ TX,7,17,46.308182374428114,False,False,False,False,False,False
9,Swarthmore,8,16,48.2435680065436,False,False,False,False,False,False
9,Thiel,0,24,29.736523298939314,False,False,False,False,False,False
9,Thomas ME,7,16,43.73456893982874,False,False,False,False,False,False
9,Transylvania,22,5,58.37011993130932,True,False,True,False,False,False
9,Trine,25,2,62.90462090965575,True,False,True,False,False,True
9,Trinity (Conn),18,8,59.162239123590524,False,True,True,False,False,False
9,Trinity DC,0,10,26.758730516980513,False,False,False,False,False,False
9,Trinity (Texas),13,12,52.681512240896225,False,False,False,False,False,False
9,Tufts,15,10,58.78733968081551,False,True,True,False,False,False
9,TX Lutheran,21,5,57.82298792773746,False,False,False,False,False,False
9,U New England,15,12,53.068156630542674,False,False,False,False,False,False
9,UC Santa Cruz,5,13,47.20169629475936,False,False,False,False,False,False
9,Union NY,13,12,50.413353459023476,False,False,False,False,False,False
9,Univ Ozarks,13,12,49.9169185743625,False,False,False,False,False,False
9,Ursinus,15,10,53.277400236640524,False,False,False,False,False,False
9,Utica,4,21,41.71789027761114,False,False,False,False,False,False
9,VA Wesleyan,4,19,42.7440631537099,False,False,False,False,False,False
9,Valley Forge,3,18,37.90071120579798,False,False,False,False,False,False
9,Vassar,21,6,57.17028199949197,True,False,True,False,False,False
9,Western Connecticut,5,20,43.73970245776969,False,False,False,False,False,False
9,W New England,25,2,61.777903500289966,True,False,True,False,False,True
9,Warren Wilson,2,14,40.09715676456531,False,False,False,False,False,False
9,Wartburg,24,3,59.97224809299476,False,True,True,False,False,False
9,Washington & Jefferson,22,4,57.99383706860543,True,False,True,False,False,False
9,Washington & Lee,24,4,60.656478216431125,False,True,True,False,False,False
9,Washington MD,17,10,54.22521897536382,False,False,False,False,False,False
9,WashU,16,9,57.25704974173931,False,False,False,False,False,False
9,Waynesburg,13,11,47.729228143578446,False,False,False,False,False,False
9,Webster,25,2,58.47029859206409,True,False,True,False,False,False
9,Wellesley,8,16,46.07195037318727,False,False,False,False,False,False
9,Wentworth Tech,2,23,39.46667144701422,False,False,False,False,False,False
9,Wesleyan CT,8,16,51.0597897885906,False,False,False,False,False,False
9,Wesleyan GA,0,18,30.76814017497988,False,False,False,False,False,False
9,Westfield St.,16,10,52.20478876255301,False,False,False,False,False,False
9,Westminster MO,20,6,54.36607909605177,False,False,False,False,False,False
9,Westminster PA,4,21,40.30778672694184,False,False,False,False,False,False
9,Wheaton (IL),15,12,54.30036964644496,False,False,False,False,False,False
9,Wheaton MA,7,18,47.70978786638559,False,False,False,False,False,False
9,Whitman,26,0,65.0961354084357,True,False,True,False,True,True
9,Whittier,17,5,55.706316171502515,False,False,False,False,False,False
9,Whitworth,7,17,47.214590130406286,False,False,False,False,False,False
9,UW-Eau Claire,8,17,51.837536703823595,False,False,False,False,False,False
9,UW-La Crosse,16,11,57.9519016562928,False,False,False,False,False,False
9,Wisconsin Lutheran,20,8,55.50069726683887,False,False,False,False,False,False
9,UW-Oshkosh,24,3,64.91641751706366,True,False,True,False,True,True
9,UW-Platteville,8,17,51.48435539264031,False,False,False,False,False,False
9,UW-River Falls,14,12,55.814854174606026,False,False,False,False,False,False
9,UW-Stevens Point,18,8,58.061273399427215,False,True,True,False,False,False
9,UW-Stout,20,7,61.297905476466305,False,True,True,False,False,False
9,UW-Superior,15,10,49.37204300819515,False,False,False,False,False,False
9,UW-Whitewater,20,7,60.15464325503568,False,True,True,False,False,False
9,Widener,17,9,54.92746878067042,False,False,False,False,False,False
9,Wilkes,0,25,33.557919449974094,False,False,False,False,False,False
9,Willamette,8,16,48.82386818241015,False,False,False,False,False,False
9,Williams,14,11,56.3727643518047,False,False,False,False,False,False
9,Wilmington OH,7,18,47.86738381966345,False,False,False,False,False,False
9,Wilson,8,16,42.8824634558523,False,False,False,False,False,False
9,Wittenberg,17,10,53.38151458960496,False,False,False,False,False,False
9,Wm Paterson,21,7,55.385586981636955,True,False,True,False,False,False
9,Wooster,5,18,42.41352029939106,False,False,False,False,False,False
9,Worcester St,9,17,47.47738369999511,False,False,False,False,False,False
9,WPI,12,14,51.48163702364787,False,False,False,False,False,False
9,Yeshiva,4,19,40.40210921226441,False,False,False,False,False,False
9,York NY,3,17,37.716663120948645,False,False,False,False,False,False
9,York PA,16,10,53.09236766296233,False,False,False,False,False,False
10,Adrian,7,18,46.225040488386995,False,False,False,False,False,False
10,Agnes Scott,3,19,38.468540711455816,False,False,False,False,False,False
10,Albertus Magnus,17,9,54.01747081438856,False,False,False,False,False,False
10,Albion,12,15,49.83209389720223,False,False,False,False,False,False
10,Albright,13,12,50.9557772806444,False,False,False,False,False,False
10,Alfred,13,13,49.135201837444775,False,False,False,False,False,False
10,Alfred St.,6,18,41.02705946163445,False,False,False,False,False,False
10,Allegheny,18,7,53.460627164718225,False,False,False,False,False,False
10,Alma,10,16,48.26294839079619,False,False,False,False,False,False
10,Alvernia,12,12,50.43766454042791,False,False,False,False,False,False
10,Alverno,1,23,34.92042413843649,False,False,False,False,False,False
10,Amherst,19,7,59.06195609645744,False,True,True,False,False,False
10,Anderson IN,13,13,50.777485584526595,False,False,False,False,False,False
10,Anna Maria,14,11,49.83003964716417,False,False,False,False,False,False
10,Arcadia,17,9,52.98131726891476,False,False,False,False,False,False
10,Asbury,19,8,52.58009362135122,True,False,True,False,False,False
10,Augsburg,3,21,43.19194061050041,False,False,False,False,False,False
10,Augustana,10,15,49.924257411536864,False,False,False,False,False,False
10,Aurora,15,8,51.443943646120886,False,False,False,False,False,False
10,Austin Col,9,14,46.69788485916492,False,False,False,False,False,False
10,Averett,3,20,42.7803343979838,False,False,False,False,False,False
10,Babson,18,10,56.67352995179491,False,False,False,False,False,False
10,Baldwin Wallace,25,2,64.2919990525478,False,True,True,False,True,True
10,Bard,1,23,37.28922738989587,False,False,False,False,False,False
10,Baruch,14,11,48.3897601480181,False,False,False,False,False,False
10,Bates,16,8,58.843546163256754,False,True,True,False,False,False
10,Belhaven MS,17,10,50.79410610534647,False,False,False,False,False,False
10,Beloit,3,22,40.235636527817675,False,False,False,False,False,False
10,Benedictine IL,15,12,49.76031978158342,False,False,False,False,False,False
10,Berea,14,12,51.94911674040797,False,False,False,False,False,False
10,Berry,18,8,53.41035628770749,False,False,False,False,False,False
10,Bethany Luth,11,15,46.44726720814074,False,False,False,False,False,False
10,Bethany WV,12,13,47.76583632970834,False,False,False,False,False,False
10,Bethel,22,5,61.80078262689417,False,True,True,False,False,True
10,Blackburn,1,21,32.454730630692495,False,False,False,False,False,False
10,Bluffton,10,15,48.31417442428818,False,False,False,False,False,False
10,Bowdoin,27,0,68.72773953729008,True,False,True,True,True,True
10,Brandeis,12,13,54.86455431907558,False,False,False,False,False,False
10,Brevard,16,6,51.81186571498363,False,False,False,False,False,False
10,Bridgewater MA,19,5,58.664690599980894,True,False,True,False,False,False
10,Bridgewater (VA),21,5,57.11566071368275,False,False,False,False,False,False
10,Brockport St.,23,4,58.02559397843373,False,False,False,False,False,False
10,Brooklyn Col,17,11,49.70154560833171,True,False,True,False,False,False
10,Bryn Athyn,17,7,48.656455565686926,False,False,False,False,False,False
10,Bryn Mawr,6,18,44.43276541783264,False,False,False,False,False,False
10,Buena Vista,7,17,45.81573379566617,False,False,False,False,False,False
10,Buffalo St.,5,20,43.62354772132684,False,False,False,False,False,False
10,Cairn,1,21,33.448869568399424,False,False,False,False,False,False
10,Cal Lutheran,17,7,55.500928752552134,False,False,False,False,False,False
10,Caltech,7,13,47.4619864486275,False,False,False,False,False,False
10,Calvin,16,11,53.351217776965555,False,False,False,False,False,False
10,Capital,22,6,59.30079278290325,True,False,True,False,False,False
10,Carleton,3,22,43.10778191119972,False,False,False,False,False,False
10,Carnegie Mellon,19,5,61.35119590363771,False,True,True,False,False,False
10,Carroll,19,8,57.48954033075897,True,False,True,False,False,False
10,Carthage,17,9,55.669995512820236,False,False,False,False,False,False
10,Case Western,7,18,50.04873470136024,False,False,False,False,False,False
10,Castleton,7,18,45.29161024763524,False,False,False,False,False,False
10,Catholic,23,4,60.80967573604075,False,True,True,False,False,False
10,Cedar Crest,8,12,42.052446716253144,False,False,False,False,False,False
10,Centenary,2,22,39.56621415132052,False,False,False,False,False,False
10,Centenary NJ,14,11,48.863010692275786,False,False,False,False,False,False
10,Central IA,15,12,51.50706540668173,False,False,False,False,False,False
10,Centre,19,8,53.017768360633994,False,False,False,False,False,False
10,Chapman,13,13,51.47480774165581,False,False,False,False,False,False
10,Chatham,20,5,55.339294066723085,False,False,False,False,False,False
10,Chicago,14,11,55.79095190378744,False,False,False,False,False,False
10,Christopher Newport,24,1,61.40886835932421,True,False,True,False,False,False
10,City Col NY,1,18,35.59735936687846,False,False,False,False,False,False
10,Claremont-Mudd-Scripps,10,15,49.0866090302067,False,False,False,False,False,False
10,Clark MA,11,14,49.64399287987232,False,False,False,False,False,False
10,Clarkson,9,15,46.88025225083296,False,False,False,False,False,False
10,Coast Guard,16,10,53.83215239306832,False,False,False,False,False,False
10,Coe,20,7,56.279629960594455,False,False,False,False,False,False
10,Colby,14,11,56.80681343981703,False,False,False,False,False,False
10,Colby-Sawyer,9,16,45.05736192445101,False,False,False,False,False,False
10,TCNJ,22,5,56.77819109823578,True,False,True,False,False,False
10,Colorado Col,25,2,61.84283341005215,True,False,True,False,False,True
10,Concordia IL,5,19,42.58129035096367,False,False,False,False,False,False
10,Concordia Moorhead,15,10,55.39397149272168,False,False,False,False,False,False
10,Concordia TX,13,13,50.38275267329638,False,False,False,False,False,False
10,Concordia WI,13,12,50.12994908221624,False,False,False,False,False,False
10,Cornell IA,14,10,49.747286427436535,False,False,False,False,False,False
10,Cortland,23,4,58.69124545250205,False,True,True,False,False,False
10,Covenant,6,13,42.80964599036482,False,False,False,False,False,False
10,Crown MN,4,20,38.96163045781478,False,False,False,False,False,False
10,CT College,10,14,51.52747300828468,False,False,False,False,False,False
10,Curry,8,17,47.3196168231508,False,False,False,False,False,False
10,Dallas Univ,3,21,40.22699550712709,False,False,False,False,False,False
10,Dean,5,19,41.369327559302,False,False,False,False,False,False
10,Delaware Val,3,22,41.42532613289364,False,False,False,False,False,False
10,Denison,15,11,52.559512725964034,False,False,False,False,False,False
10,DePauw,18,7,56.15773160813139,False,False,False,False,False,False
10,DeSales,15,11,51.36728762849338,False,False,False,False,False,False
10,Dickinson,14,13,54.82347136228438,False,False,False,False,False,False
10,Dominican IL,5,19,39.677210557004756,False,False,False,False,False,False
10,Drew,14,12,51.54546936969283,False,False,False,False,False,False
10,Dubuque,10,16,49.06954001054486,False,False,False,False,False,False
10,Eastern Connecticut,11,15,49.78002920597047,False,False,False,False,False,False
10,E Mennonite,10,14,48.20378115276874,False,False,False,False,False,False
10,East Texas Baptist,22,3,61.76544951683827,True,False,True,False,False,False
10,Earlham,5,18,44.631746007602935,False,False,False,False,False,False
10,Eastern Univ,1,23,40.9531195069857,False,False,False,False,False,False
10,Edgewood,14,11,50.10866032866977,False,False,False,False,False,False
10,Elizabethtown,23,4,61.2748927683743,False,True,True,False,False,False
10,Elmhurst,16,9,53.424984285133576,False,False,False,False,False,False
10,Elmira,12,14,48.03625331893865,False,False,False,False,False,False
10,Elms,10,17,46.64495058185632,False,False,False,False,False,False
10,Emerson,16,10,54.29116534078925,False,False,False,False,False,False
10,Emmanuel,14,13,50.48181820462981,False,False,False,False,False,False
10,Emory,15,10,56.849184865928336,False,False,False,False,False,False
10,Endicott,20,6,57.41701453456233,False,False,False,False,False,False
10,Eureka,16,11,48.78840975927236,False,False,False,False,False,False
10,Farmingdale,19,9,51.95530624724511,False,False,False,False,False,False
10,FDU Madison,7,18,44.651461816184785,False,False,False,False,False,False
10,Ferrum,14,13,50.97927911773885,False,False,False,False,False,False
10,Fitchburg St.,3,24,40.85338179670102,False,False,False,False,False,False
10,Fontbonne,3,18,39.28631170604318,False,False,False,False,False,False
10,Framingham St.,14,10,52.58648149166576,False,False,False,False,False,False
10,Franciscan OH,2,22,37.181377580343,False,False,False,False,False,False
10,Frank & Marsh,15,10,54.62833557193828,False,False,False,False,False,False
10,Franklin,15,11,52.08946711907474,False,False,False,False,False,False
10,Gallaudet,18,10,51.09700686292952,True,False,True,False,False,False
10,Geneseo St.,22,6,56.944469174436875,True,False,True,False,False,False
10,Geneva,11,14,46.7914267921869,False,False,False,False,False,False
10,George Fox,17,7,56.05718827529873,False,False,False,False,False,False
10,Gettysburg,25,2,64.64127800481617,True,False,True,False,True,True
10,Gordon,9,16,47.459827940298695,False,False,False,False,False,False
10,Goucher,14,12,48.49641774529899,False,False,False,False,False,False
10,Greensboro,3,19,40.04399135113384,False,False,False,False,False,False
10,Greenville,11,14,47.59486323816206,False,False,False,False,False,False
10,Grinnell,18,8,52.33823625906256,False,False,False,False,False,False
10,Grove City,16,11,50.13596834742493,False,False,False,False,False,False
10,Guilford,15,11,52.75640174686195,False,False,False,False,False,False
10,Gustavus Adolphus,26,1,66.01417027530404,True,False,True,True,True,True
10,Gwynedd-Mercy,5,19,44.2806090769548,False,False,False,False,False,False
10,Hamilton,15,9,56.374148688992754,False,False,False,False,False,False
10,Hamline,19,8,55.73709165602716,False,False,False,False,False,False
10,Hanover,19,8,55.83980050771564,False,False,False,False,False,False
10,Hardin-Simmons,19,6,57.28940931376449,False,False,False,False,False,False
